id_factura,id_estudiante,residencia,concepto,importe,fecha_emision,fecha_vencimiento,estado,fecha_pago_real
FAC-2025-007856,EST-0856,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007857,EST-0857,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007858,EST-0858,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007859,EST-0859,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007860,EST-0860,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007861,EST-0861,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007862,EST-0862,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-23
FAC-2025-007863,EST-0863,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007864,EST-0864,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007865,EST-0865,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007866,EST-0866,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007867,EST-0867,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007868,EST-0868,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007869,EST-0869,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007870,EST-0870,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007871,EST-0871,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007872,EST-0872,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007873,EST-0873,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007874,EST-0874,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007875,EST-0875,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-18
FAC-2025-007876,EST-0876,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007877,EST-0877,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007878,EST-0878,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007879,EST-0879,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007880,EST-0880,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007881,EST-0881,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007882,EST-0882,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007883,EST-0883,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007884,EST-0884,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007885,EST-0885,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007886,EST-0886,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007887,EST-0887,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007888,EST-0888,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007889,EST-0889,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007890,EST-0890,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007891,EST-0891,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007892,EST-0892,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007893,EST-0893,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007894,EST-0894,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007895,EST-0895,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007896,EST-0896,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007897,EST-0897,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007898,EST-0898,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007899,EST-0899,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007900,EST-0900,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007901,EST-0901,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007902,EST-0902,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007903,EST-0903,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007904,EST-0904,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007905,EST-0905,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007906,EST-0906,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007907,EST-0907,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007908,EST-0908,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007909,EST-0909,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007910,EST-0910,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007911,EST-0911,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007912,EST-0912,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007913,EST-0913,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007914,EST-0914,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007915,EST-0915,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007916,EST-0916,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007917,EST-0917,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007918,EST-0918,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007919,EST-0919,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,vencida,
FAC-2025-007920,EST-0920,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007921,EST-0921,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007922,EST-0922,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007923,EST-0923,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007924,EST-0924,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-22
FAC-2025-007925,EST-0925,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007926,EST-0926,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007927,EST-0927,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007928,EST-0928,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007929,EST-0929,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007930,EST-0930,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007931,EST-0931,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007932,EST-0932,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007933,EST-0933,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007934,EST-0934,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-20
FAC-2025-007935,EST-0935,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007936,EST-0936,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007937,EST-0937,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007938,EST-0938,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007939,EST-0939,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007940,EST-0940,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007941,EST-0941,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007942,EST-0942,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007943,EST-0943,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007944,EST-0944,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007945,EST-0945,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007946,EST-0946,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007947,EST-0947,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007948,EST-0948,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007949,EST-0949,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007950,EST-0950,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007951,EST-0951,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007952,EST-0952,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007953,EST-0953,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007954,EST-0954,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007955,EST-0955,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007956,EST-0956,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007957,EST-0957,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007958,EST-0958,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007959,EST-0959,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007960,EST-0960,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007961,EST-0961,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007962,EST-0962,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007963,EST-0963,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007964,EST-0964,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007965,EST-0965,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007966,EST-0966,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007967,EST-0967,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007968,EST-0968,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007969,EST-0969,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007970,EST-0970,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007971,EST-0971,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007972,EST-0972,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007973,EST-0973,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007974,EST-0974,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007975,EST-0975,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007976,EST-0976,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007977,EST-0977,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007978,EST-0978,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007979,EST-0979,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007980,EST-0980,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007981,EST-0981,Residencia Sol,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007982,EST-0982,Residencia Nova,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007983,EST-0983,Residencia Elite,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007984,EST-0984,Residencia Royal,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007985,EST-0985,Residencia Zenith,Alquiler August 2025,1200.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007986,EST-0986,Residencia Standard 6,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007987,EST-0987,Residencia Standard 7,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007988,EST-0988,Residencia Standard 8,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-19
FAC-2025-007989,EST-0989,Residencia Standard 9,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007990,EST-0990,Residencia Standard 10,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007991,EST-0991,Residencia Standard 11,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-01
FAC-2025-007992,EST-0992,Residencia Standard 12,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007993,EST-0993,Residencia Standard 13,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007994,EST-0994,Residencia Standard 14,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007995,EST-0995,Residencia Standard 15,Alquiler August 2025,850.0,2025-08-01,2025-08-06,pagada,2025-08-05
FAC-2025-007996,EST-0996,Residencia LowCost 16,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-007997,EST-0997,Residencia LowCost 17,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-007998,EST-0998,Residencia LowCost 18,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-04
FAC-2025-007999,EST-0999,Residencia LowCost 19,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-02
FAC-2025-008000,EST-1000,Residencia LowCost 20,Alquiler August 2025,600.0,2025-08-01,2025-08-06,pagada,2025-08-03
FAC-2025-008001,EST-0001,Residencia Sol,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008002,EST-0002,Residencia Nova,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008003,EST-0003,Residencia Elite,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008004,EST-0004,Residencia Royal,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008005,EST-0005,Residencia Zenith,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008006,EST-0006,Residencia Standard 6,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008007,EST-0007,Residencia Standard 7,Alquiler September 2025,850.0,2025-09-01,2025-09-06,impagada,
FAC-2025-008008,EST-0008,Residencia Standard 8,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-01
FAC-2025-008009,EST-0009,Residencia Standard 9,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008010,EST-0010,Residencia Standard 10,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008011,EST-0011,Residencia Standard 11,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008012,EST-0012,Residencia Standard 12,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008013,EST-0013,Residencia Standard 13,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008014,EST-0014,Residencia Standard 14,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008015,EST-0015,Residencia Standard 15,Alquiler September 2025,850.0,2025-09-01,2025-09-06,vencida,
FAC-2025-008016,EST-0016,Residencia LowCost 16,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008017,EST-0017,Residencia LowCost 17,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008018,EST-0018,Residencia LowCost 18,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-01
FAC-2025-008019,EST-0019,Residencia LowCost 19,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008020,EST-0020,Residencia LowCost 20,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008021,EST-0021,Residencia Sol,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008022,EST-0022,Residencia Nova,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008023,EST-0023,Residencia Elite,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008024,EST-0024,Residencia Royal,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008025,EST-0025,Residencia Zenith,Alquiler September 2025,1200.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008026,EST-0026,Residencia Standard 6,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008027,EST-0027,Residencia Standard 7,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008028,EST-0028,Residencia Standard 8,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-03
FAC-2025-008029,EST-0029,Residencia Standard 9,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008030,EST-0030,Residencia Standard 10,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008031,EST-0031,Residencia Standard 11,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008032,EST-0032,Residencia Standard 12,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-05
FAC-2025-008033,EST-0033,Residencia Standard 13,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008034,EST-0034,Residencia Standard 14,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-01
FAC-2025-008035,EST-0035,Residencia Standard 15,Alquiler September 2025,850.0,2025-09-01,2025-09-06,pagada,2025-09-16
FAC-2025-008036,EST-0036,Residencia LowCost 16,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-02
FAC-2025-008037,EST-0037,Residencia LowCost 17,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-04
FAC-2025-008038,EST-0038,Residencia LowCost 18,Alquiler September 2025,600.0,2025-09-01,2025-09-06,pagada,2025-09-05
